Time,Illuminance(lux)
2025-05-20 09:13:15,219.0
2025-05-20 09:13:25,174.0
2025-05-20 09:14:14,207.0
2025-05-20 09:14:39,175.0
2025-05-20 09:18:42,208.0
2025-05-20 09:19:07,173.0
2025-05-20 09:19:22,223.0
2025-05-20 09:20:02,185.0
2025-05-20 09:27:59,132.0
2025-05-20 09:33:06,190.0
2025-05-20 09:33:16,154.0
2025-05-20 09:49:15,130.0
2025-05-20 09:56:07,154.0
2025-05-20 10:01:00,183.0
2025-05-20 10:02:04,186.0
2025-05-20 10:06:15,155.0
2025-05-20 10:10:33,108.0
2025-05-20 10:10:38,141.0
2025-05-20 10:12:22,359.0
2025-05-20 10:19:19,191.0
2025-05-20 10:19:24,144.0
2025-05-20 10:33:48,173.0
2025-05-20 10:47:13,146.0
2025-05-20 10:53:40,71.0
2025-05-20 10:55:54,138.0
2025-05-20 10:56:44,142.0
2025-05-20 10:58:25,116.0
2025-05-20 11:51:23,106.0
2025-05-20 12:46:02,108.0
2025-05-20 13:40:42,101.0
2025-05-20 13:43:08,98.0
2025-05-20 14:35:22,95.0
2025-05-20 15:23:39,83.0
2025-05-20 15:23:59,68.0
2025-05-20 15:24:04,83.0
2025-05-20 15:24:24,298.0
2025-05-20 15:30:02,322.0
2025-05-20 16:24:41,320.0
2025-05-20 17:19:20,311.0
2025-05-20 17:42:18,228.0
2025-05-20 17:42:28,304.0
2025-05-20 18:13:59,310.0
2025-05-20 19:08:39,311.0
2025-05-20 19:43:11,185.0
2025-05-20 20:00:19,90.0
2025-05-20 20:00:24,76.0
2025-05-20 20:03:13,17.0
2025-05-20 20:03:17,15.0
2025-05-20 20:03:24,72.0
2025-05-20 20:57:57,76.0
2025-05-20 21:12:32,17.0
2025-05-20 21:12:42,62.0
2025-05-20 21:13:22,74.0
2025-05-20 21:52:35,77.0
2025-05-20 22:47:14,65.0
2025-05-20 23:41:53,83.0
2025-05-21 00:36:32,83.0
2025-05-21 01:31:11,83.0
2025-05-21 02:25:50,83.0
2025-05-21 02:39:16,0.0
2025-05-21 03:20:29,0.0
2025-05-21 04:15:07,0.0
2025-05-21 05:09:46,0.0
2025-05-21 05:59:52,17.0
2025-05-21 05:59:57,10.0
2025-05-21 06:04:25,11.0
2025-05-21 06:07:41,84.0
2025-05-21 06:59:04,85.0
2025-05-21 07:51:14,67.0
2025-05-21 07:51:19,85.0
2025-05-21 07:53:43,86.0
2025-05-21 08:13:37,103.0
2025-05-21 08:17:15,122.0
2025-05-21 08:19:54,101.0
2025-05-21 08:20:14,120.0
2025-05-21 08:48:03,101.0
2025-05-21 08:48:23,101.0
2025-05-21 08:50:54,120.0
2025-05-21 09:31:57,101.0
2025-05-21 09:34:21,122.0
2025-05-21 09:41:28,103.0
2025-05-21 09:43:02,102.0
2025-05-21 09:44:34,124.0
2025-05-21 09:49:27,105.0
2025-05-21 09:53:05,131.0
2025-05-21 10:08:49,109.0
2025-05-21 10:37:42,116.0
2025-05-21 11:32:22,106.0
2025-05-21 12:14:37,86.0
2025-05-21 12:27:02,78.0
2025-05-21 12:44:22,72.0
2025-05-21 13:21:42,75.0
2025-05-21 14:13:23,56.0
2025-05-21 14:13:28,42.0
2025-05-21 14:13:33,68.0
2025-05-21 14:16:22,70.0
2025-05-21 14:20:52,49.0
2025-05-21 14:21:57,26.0
2025-05-21 14:22:51,63.0
2025-05-21 14:24:11,76.0
2025-05-21 14:30:23,58.0
2025-05-21 14:30:28,71.0
2025-05-21 14:35:16,47.0
2025-05-21 15:11:02,47.0
2025-05-21 16:05:42,49.0
2025-05-21 17:00:22,47.0
2025-05-21 17:55:01,46.0
2025-05-21 18:49:40,44.0
2025-05-21 19:44:19,43.0
2025-05-21 20:38:59,43.0
2025-05-21 21:33:40,43.0
2025-05-21 22:28:21,43.0
2025-05-21 22:54:13,0.0
2025-05-21 23:23:01,0.0
2025-05-22 00:17:42,0.0
2025-05-22 01:12:23,0.0
2025-05-22 02:07:04,0.0
2025-05-22 03:01:45,0.0
2025-05-22 03:56:26,0.0
2025-05-22 04:51:07,0.0
2025-05-22 05:45:49,0.0
2025-05-22 06:40:30,0.0
2025-05-22 07:22:50,13.0
2025-05-22 07:27:14,0.0
2025-05-22 07:27:19,10.0
2025-05-22 07:27:29,0.0
2025-05-22 07:35:11,0.0
2025-05-22 07:38:51,10.0
2025-05-22 08:03:42,44.0
2025-05-22 08:29:52,45.0
2025-05-22 09:24:33,45.0
2025-05-22 10:19:14,46.0
2025-05-22 11:13:54,47.0
2025-05-22 12:08:35,46.0
2025-05-22 13:03:15,46.0
2025-05-22 13:57:55,47.0
2025-05-22 14:52:35,46.0
2025-05-22 14:55:16,111.0
2025-05-22 15:05:12,65.0
2025-05-22 15:05:17,47.0
2025-05-22 15:06:12,91.0
2025-05-22 15:06:17,116.0
2025-05-22 15:47:15,116.0
2025-05-22 16:41:55,115.0
2025-05-22 17:36:35,116.0
2025-05-22 18:31:14,116.0
2025-05-22 19:02:24,39.0
2025-05-22 19:02:28,149.0
2025-05-22 19:02:33,104.0
2025-05-22 19:02:38,153.0
2025-05-22 19:25:54,162.0
2025-05-22 20:20:33,162.0
2025-05-22 20:41:16,57.0
2025-05-22 20:41:21,45.0
2025-05-22 21:15:12,46.0
2025-05-22 22:09:52,46.0
2025-05-22 23:04:32,46.0
2025-05-22 23:13:55,0.0
2025-05-22 23:14:50,46.0
2025-05-22 23:15:25,0.0
2025-05-22 23:59:12,0.0
2025-05-23 00:53:52,0.0
2025-05-23 01:48:32,0.0
2025-05-23 02:43:13,0.0
2025-05-23 03:37:53,0.0
2025-05-23 04:32:33,0.0
2025-05-23 05:27:13,0.0
2025-05-23 06:21:53,0.0
2025-05-23 07:01:09,13.0
2025-05-23 07:16:33,12.0
2025-05-23 08:11:13,13.0
2025-05-23 08:25:30,48.0
2025-05-23 08:26:49,57.0
2025-05-23 09:05:53,60.0
2025-05-23 09:12:33,70.0
2025-05-23 09:15:56,94.0
2025-05-23 09:16:36,78.0
2025-05-23 09:17:11,104.0
2025-05-23 09:18:10,80.0
2025-05-23 09:18:20,100.0
2025-05-23 09:21:04,80.0
2025-05-23 09:21:49,64.0
2025-05-23 09:23:48,54.0
2025-05-23 09:28:21,69.0
2025-05-23 09:28:41,58.0
2025-05-23 09:33:49,80.0
2025-05-23 09:37:13,95.0
2025-05-23 09:37:37,73.0
2025-05-23 09:43:15,61.0
2025-05-23 10:00:33,53.0
2025-05-23 10:09:07,51.0
2025-05-23 10:44:27,61.0
2025-05-23 10:55:13,56.0
2025-05-23 11:49:52,58.0
2025-05-23 12:44:17,51.0
2025-05-23 12:44:32,52.0
2025-05-23 13:19:00,61.0
2025-05-23 13:39:12,65.0
2025-05-23 14:33:52,59.0
2025-05-23 15:28:31,62.0
2025-05-23 16:23:11,55.0
2025-05-23 16:45:04,51.0
2025-05-23 17:17:50,52.0
2025-05-23 18:12:29,49.0
2025-05-23 19:07:09,47.0
2025-05-23 20:01:48,46.0
2025-05-23 20:24:51,44.0
2025-05-23 20:56:28,46.0
2025-05-23 21:51:07,46.0
2025-05-23 22:45:46,46.0
2025-05-23 23:40:26,46.0
2025-05-24 00:35:05,46.0
2025-05-24 01:29:45,46.0
2025-05-24 02:24:24,46.0
2025-05-24 03:19:04,46.0
2025-05-24 03:31:45,0.0
2025-05-24 04:13:43,0.0
2025-05-24 05:08:22,0.0
2025-05-24 06:01:12,13.0
2025-05-24 06:01:37,0.0
2025-05-24 06:01:41,10.0
2025-05-24 06:03:01,11.0
2025-05-24 06:57:40,18.0
2025-05-24 06:57:40,17.0
2025-05-24 07:44:23,24.0
2025-05-24 07:47:12,17.0
2025-05-24 07:52:20,17.0
2025-05-24 08:28:07,55.0
2025-05-24 08:31:25,65.0
2025-05-24 08:31:45,78.0
2025-05-24 08:32:50,65.0
2025-05-24 08:33:09,78.0
2025-05-24 08:33:29,66.0
2025-05-24 08:37:23,81.0
2025-05-24 08:37:38,67.0
2025-05-24 08:38:52,82.0
2025-05-24 08:41:46,68.0
2025-05-24 08:43:30,81.0
2025-05-24 08:46:59,82.0
2025-05-24 09:35:11,96.0
2025-05-24 09:41:38,85.0
2025-05-24 09:41:55,79.0
2025-05-24 10:03:31,67.0
2025-05-24 10:09:04,79.0
2025-05-24 10:35:53,67.0
2025-05-24 10:36:18,74.0
2025-05-24 11:30:57,65.0
2025-05-24 12:25:37,64.0
2025-05-24 13:08:12,56.0
2025-05-24 13:20:17,65.0
2025-05-24 14:14:57,62.0
2025-05-24 15:09:36,59.0
2025-05-24 16:04:16,56.0
2025-05-24 16:58:55,51.0
2025-05-24 17:18:09,49.0
2025-05-24 17:53:34,48.0
2025-05-24 18:48:13,46.0
2025-05-24 19:42:52,46.0
2025-05-24 20:37:31,46.0
2025-05-24 21:32:10,46.0
2025-05-24 22:26:49,46.0
2025-05-24 23:21:28,46.0
