Time,Indoor_temperature
2025-05-16 13:22:02,27.36
2025-05-16 13:42:09,27.5
2025-05-16 14:00:56,27.47
2025-05-16 14:04:57,26.95
2025-05-16 14:08:39,26.49
2025-05-16 14:08:49,26.44
2025-05-16 14:14:42,25.91
2025-05-16 14:22:25,25.41
2025-05-16 14:40:22,24.93
2025-05-16 14:59:09,24.85
2025-05-16 15:09:03,24.97
2025-05-16 15:46:07,24.99
2025-05-16 15:55:20,24.94
2025-05-16 16:17:59,24.89
2025-05-16 16:22:11,24.85
2025-05-16 16:48:41,24.97
2025-05-16 17:05:38,25.18
2025-05-16 17:45:13,25.53
2025-05-16 18:04:50,24.68
2025-05-16 18:35:42,25.06
2025-05-16 18:40:54,25.18
2025-05-16 19:15:27,24.96
2025-05-16 19:33:14,25.35
2025-05-16 20:02:36,24.99
2025-05-16 20:06:37,25.51
2025-05-16 20:08:48,26.01
2025-05-16 20:12:00,26.53
2025-05-16 20:16:01,27.04
2025-05-16 20:22:04,27.54
2025-05-16 20:28:16,27.92
2025-05-16 20:29:17,28.04
2025-05-16 20:40:41,28.42
2025-05-16 20:55:27,28.94
2025-05-16 21:21:26,29.26
2025-05-16 21:23:16,29.29
2025-05-16 21:39:22,29.33
2025-05-16 22:02:40,28.93
2025-05-16 22:18:26,28.62
2025-05-16 22:26:09,28.49
2025-05-16 22:51:27,28.27
2025-05-16 23:04:02,28.2
2025-05-16 23:11:05,28.16
2025-05-16 23:18:38,28.2
2025-05-16 23:41:06,28.09
2025-05-17 00:02:33,28.11
2025-05-17 00:37:35,27.98
2025-05-17 00:58:43,27.92
2025-05-17 01:33:45,27.92
2025-05-17 01:52:22,27.88
2025-05-17 01:54:53,27.86
2025-05-17 02:51:43,27.75
2025-05-17 02:54:55,27.73
2025-05-17 03:42:41,27.69
2025-05-17 04:33:59,27.54
2025-05-17 04:55:27,27.48
2025-05-17 05:25:08,27.45
2025-05-17 06:04:12,27.37
2025-05-17 06:18:47,27.37
2025-05-17 06:26:51,27.32
2025-05-17 06:49:19,27.27
2025-05-17 07:00:13,27.26
2025-05-17 07:15:08,27.26
2025-05-17 07:20:01,27.25
2025-05-17 07:30:14,27.29
2025-05-17 07:43:29,27.27
2025-05-17 07:52:02,27.25
2025-05-17 08:11:49,27.26
2025-05-17 08:44:51,27.45
2025-05-17 08:54:55,27.47
2025-05-17 08:55:46,27.54
2025-05-17 09:06:19,27.04
2025-05-17 09:08:00,26.8
2025-05-17 09:09:11,26.53
2025-05-17 09:12:53,26.02
2025-05-17 09:20:06,25.52
2025-05-17 09:38:43,25.02
2025-05-17 10:07:24,25.03
2025-05-17 10:16:18,24.97
2025-05-17 10:37:46,24.58
2025-05-17 10:58:24,24.12
2025-05-17 10:59:35,24.08
2025-05-17 11:07:48,24.16
2025-05-17 11:12:00,24.66
2025-05-17 11:16:52,25.17
2025-05-17 11:22:35,25.68
2025-05-17 11:31:28,26.18
2025-05-17 11:44:23,26.69
2025-05-17 11:54:47,27.19
2025-05-17 11:55:57,27.23
2025-05-17 12:07:42,27.69
2025-05-17 12:47:06,27.75
2025-05-17 12:47:37,27.81
2025-05-17 13:20:18,27.3
2025-05-17 13:28:31,26.8
2025-05-17 13:38:35,26.58
2025-05-17 13:45:48,26.54
2025-05-17 14:04:25,26.54
2025-05-17 14:15:49,26.49
2025-05-17 14:34:46,26.42
2025-05-17 14:40:28,26.4
2025-05-17 15:34:28,26.29
2025-05-17 15:34:38,26.29
2025-05-17 16:29:19,26.33
2025-05-17 16:31:10,26.33
2025-05-17 17:07:53,26.54
2025-05-17 17:26:20,26.89
2025-05-17 18:08:56,26.02
2025-05-17 18:20:50,25.52
2025-05-17 18:26:33,25.49
2025-05-17 19:04:17,26.0
2025-05-17 19:19:13,25.49
2025-05-17 19:22:24,25.42
2025-05-17 19:28:07,25.24
2025-05-17 19:39:21,25.75
2025-05-17 19:50:55,25.87
2025-05-17 20:12:54,26.38
2025-05-17 20:15:55,26.75
2025-05-17 20:16:36,26.92
2025-05-17 20:20:58,27.43
2025-05-17 20:26:40,27.95
2025-05-17 20:34:23,28.47
2025-05-17 20:44:16,28.97
2025-05-17 21:04:03,29.5
2025-05-17 21:09:35,29.61
2025-05-17 21:13:57,29.66
2025-05-17 21:33:03,29.75
2025-05-17 21:42:07,29.25
2025-05-17 21:49:20,28.73
2025-05-17 22:06:26,28.79
2025-05-17 22:11:18,28.23
2025-05-17 22:12:49,27.71
2025-05-17 22:14:50,27.14
2025-05-17 22:17:11,26.61
2025-05-17 22:20:12,26.08
2025-05-17 22:24:34,25.58
2025-05-17 22:32:07,25.07
2025-05-17 22:54:16,25.23
2025-05-17 23:05:10,25.39
2025-05-17 23:10:02,25.73
2025-05-17 23:30:10,25.21
2025-05-17 23:37:43,24.66
2025-05-18 00:01:42,24.43
2025-05-18 00:09:55,24.46
2025-05-18 00:43:18,24.37
2025-05-18 00:46:50,24.87
2025-05-18 00:51:02,25.42
2025-05-18 00:54:23,25.76
2025-05-18 00:55:55,25.97
2025-05-18 01:01:27,26.44
2025-05-18 01:10:10,26.97
2025-05-18 01:23:55,27.47
2025-05-18 01:47:33,27.85
2025-05-18 01:53:16,27.98
2025-05-18 02:08:41,28.06
2025-05-18 02:39:02,28.2
2025-05-18 02:58:09,28.27
2025-05-18 03:26:59,28.27
2025-05-18 03:32:41,28.27
2025-05-18 04:29:01,28.3
2025-05-18 05:23:40,28.25
2025-05-18 05:35:05,28.21
2025-05-18 06:00:13,28.16
2025-05-18 06:18:30,28.17
2025-05-18 06:22:52,28.23
2025-05-18 06:39:38,28.24
2025-05-18 06:48:21,28.28
2025-05-18 07:16:21,28.27
2025-05-18 07:17:42,28.27
2025-05-18 08:14:11,28.21
2025-05-18 09:04:09,27.75
2025-05-18 09:06:50,27.17
2025-05-18 09:07:20,27.16
2025-05-18 09:09:22,26.67
2025-05-18 09:12:53,26.14
2025-05-18 09:16:55,25.59
2025-05-18 09:23:38,25.06
2025-05-18 09:36:43,24.55
2025-05-18 09:59:32,24.47
2025-05-18 10:04:25,24.43
2025-05-18 10:35:47,24.18
2025-05-18 10:51:03,24.1
2025-05-18 11:02:48,24.06
2025-05-18 11:08:30,24.22
2025-05-18 11:13:42,24.76
2025-05-18 11:18:14,25.28
2025-05-18 11:24:47,25.81
2025-05-18 11:38:12,26.33
2025-05-18 11:46:45,26.78
2025-05-18 11:47:26,26.84
2025-05-18 11:58:00,27.32
2025-05-18 12:15:46,26.77
2025-05-18 12:26:30,26.64
2025-05-18 12:42:16,26.35
2025-05-18 12:56:32,26.14
2025-05-18 13:11:07,26.38
2025-05-18 13:28:24,26.4
2025-05-18 13:41:39,26.47
2025-05-18 13:51:13,26.49
2025-05-18 14:12:51,25.97
2025-05-18 14:22:25,25.68
2025-05-18 14:39:11,25.32
2025-05-18 14:49:36,25.56
2025-05-18 15:13:14,26.04
2025-05-18 15:32:31,26.11
2025-05-18 15:46:37,25.76
2025-05-18 16:24:31,25.46
2025-05-18 16:28:23,25.42
2025-05-18 17:23:44,25.72
2025-05-18 17:36:49,25.93
2025-05-18 17:52:45,25.42
2025-05-18 18:17:14,25.48
2025-05-18 18:27:39,25.94
2025-05-18 19:09:04,25.77
2025-05-18 19:21:49,25.42
2025-05-18 19:39:36,25.81
2025-05-18 20:05:45,26.32
2025-05-18 20:09:17,26.73
2025-05-18 20:09:58,26.84
2025-05-18 20:15:00,27.34
2025-05-18 20:20:22,27.72
2025-05-18 20:29:05,27.2
2025-05-18 20:31:16,26.63
2025-05-18 20:35:38,26.12
2025-05-18 20:45:52,25.62
2025-05-18 20:52:35,25.48
2025-05-18 21:08:51,25.55
2025-05-18 21:09:32,25.62
2025-05-18 21:57:00,25.65
2025-05-18 22:04:03,25.53
2025-05-18 22:37:45,26.17
2025-05-18 22:42:07,26.69
2025-05-18 22:47:19,27.23
2025-05-18 22:50:51,27.4
2025-05-18 23:03:55,27.84
2025-05-18 23:05:57,27.91
2025-05-18 23:21:42,27.4
2025-05-18 23:29:25,26.88
2025-05-18 23:42:30,26.38
2025-05-18 23:56:06,25.84
2025-05-19 00:01:38,25.66
2025-05-19 00:17:04,25.41
2025-05-19 00:39:42,25.46
2025-05-19 00:52:07,25.18
2025-05-19 01:00:41,25.9
2025-05-19 01:07:24,26.42
2025-05-19 01:16:37,26.94
2025-05-19 01:34:44,27.45
2025-05-19 01:44:17,27.54
2025-05-19 01:56:12,27.68
2025-05-19 02:06:46,27.78
2025-05-19 02:26:23,27.85
2025-05-19 02:37:47,27.85
2025-05-19 03:00:25,27.86
2025-05-19 03:17:01,27.89
2025-05-19 03:35:08,27.88
2025-05-19 04:01:27,27.92
2025-05-19 04:28:57,27.96
2025-05-19 05:09:52,27.93
2025-05-19 05:26:28,27.88
2025-05-19 05:47:05,27.92
2025-05-19 05:58:40,27.91
2025-05-19 06:17:46,27.85
2025-05-19 06:23:29,27.88
2025-05-19 06:50:18,27.88
2025-05-19 07:11:56,27.92
2025-05-19 07:20:29,27.37
2025-05-19 07:29:03,26.8
2025-05-19 07:44:59,26.28
2025-05-19 07:59:25,25.77
2025-05-19 08:07:08,25.65
2025-05-19 08:34:38,26.14
2025-05-19 08:38:00,26.69
2025-05-19 08:45:03,27.22
2025-05-19 08:57:17,26.69
2025-05-19 09:03:00,26.18
2025-05-19 09:04:40,26.04
2025-05-19 09:08:52,25.68
2025-05-19 09:21:37,25.17
2025-05-19 09:55:10,25.31
2025-05-19 09:56:21,25.35
2025-05-19 10:28:54,25.18
2025-05-19 10:48:01,24.66
2025-05-19 10:54:44,24.5
2025-05-19 10:56:55,24.66
2025-05-19 11:09:30,24.92
2025-05-19 11:14:02,25.42
2025-05-19 11:19:34,25.93
2025-05-19 11:25:57,26.46
2025-05-19 11:35:41,26.97
2025-05-19 11:44:44,27.48
2025-05-19 11:45:25,27.48
2025-05-19 11:53:38,27.88
2025-05-19 12:01:11,27.33
2025-05-19 12:15:16,27.14
2025-05-19 12:25:20,27.68
2025-05-19 12:43:06,27.62
2025-05-19 12:51:50,27.55
2025-05-19 13:03:24,27.05
2025-05-19 13:25:52,26.99
2025-05-19 13:40:07,27.12
2025-05-19 13:49:01,27.1
2025-05-19 14:03:17,27.06
2025-05-19 14:10:39,26.73
2025-05-19 14:30:37,26.22
2025-05-19 14:34:29,26.15
2025-05-19 14:48:15,25.97
2025-05-19 14:55:47,26.04
2025-05-19 15:20:46,26.15
2025-05-19 15:33:01,26.18
2025-05-19 15:45:26,26.18
2025-05-19 16:07:35,26.17
2025-05-19 16:27:12,26.35
2025-05-19 16:47:40,26.19
2025-05-19 17:09:28,26.25
2025-05-19 17:17:41,26.38
2025-05-19 17:18:22,26.43
2025-05-19 18:17:24,25.87
2025-05-19 18:18:24,25.9
2025-05-19 18:43:04,26.38
2025-05-19 19:08:23,26.88
2025-05-19 19:13:46,26.7
2025-05-19 19:23:29,26.43
2025-05-19 20:24:42,25.9
2025-05-19 20:37:17,25.39
2025-05-19 20:44:40,25.52
2025-05-19 21:03:57,25.53
2025-05-19 21:12:52,25.73
2025-05-19 21:32:49,25.73
2025-05-19 21:48:45,25.21
2025-05-19 22:01:00,25.28
2025-05-19 22:14:35,25.46
2025-05-19 22:46:07,24.94
2025-05-19 22:52:40,24.79
2025-05-19 23:38:07,25.48
2025-05-19 23:43:20,25.69
2025-05-20 00:01:47,25.98
2025-05-20 00:32:48,26.5
2025-05-20 00:39:01,26.67
2025-05-20 00:42:43,26.7
2025-05-20 01:34:21,26.49
2025-05-20 01:35:02,26.49
2025-05-20 02:04:43,26.99
2025-05-20 02:19:58,27.08
2025-05-20 02:30:12,26.73
2025-05-20 02:35:55,26.57
2025-05-20 03:26:13,27.08
2025-05-20 03:30:05,27.09
2025-05-20 03:50:42,26.57
2025-05-20 04:25:35,26.69
2025-05-20 04:45:23,27.09
2025-05-20 05:03:19,26.56
2025-05-20 05:20:56,26.5
2025-05-20 05:33:31,26.53
2025-05-20 06:11:25,27.04
2025-05-20 06:16:57,27.37
2025-05-20 06:18:48,27.54
2025-05-20 06:29:12,28.04
2025-05-20 06:42:07,28.35
2025-05-20 06:56:02,28.54
2025-05-20 07:16:09,28.66
2025-05-20 07:21:51,28.4
2025-05-20 07:28:24,27.88
2025-05-20 07:35:27,27.33
2025-05-20 07:47:01,26.81
2025-05-20 08:06:49,26.57
2025-05-20 08:23:35,26.56
2025-05-20 08:41:52,26.89
2025-05-20 08:50:35,26.39
2025-05-20 08:54:27,25.87
2025-05-20 09:00:50,25.81
2025-05-20 09:06:52,25.37
2025-05-20 09:15:16,25.23
2025-05-20 09:55:41,25.31
2025-05-20 10:29:24,25.68
2025-05-20 10:32:46,25.58
2025-05-20 10:51:33,25.14
2025-05-20 10:53:34,25.07
2025-05-20 11:07:40,25.05
2025-05-20 11:13:02,25.61
2025-05-20 11:18:44,26.11
2025-05-20 11:21:26,26.26
2025-05-20 11:28:39,26.78
2025-05-20 11:38:52,27.29
2025-05-20 11:50:17,27.32
2025-05-20 12:02:42,26.91
2025-05-20 12:13:56,26.85
2025-05-20 12:27:01,26.33
2025-05-20 12:45:28,26.32
2025-05-20 12:48:29,26.38
2025-05-20 12:54:12,26.42
2025-05-20 13:01:05,26.94
2025-05-20 13:07:47,27.44
2025-05-20 13:31:46,27.3
2025-05-20 13:44:51,27.48
2025-05-20 14:07:39,26.8
2025-05-20 14:19:54,26.67
2025-05-20 14:37:41,26.24
2025-05-20 14:47:45,26.0
2025-05-20 15:32:31,26.53
2025-05-20 15:35:13,26.64
2025-05-20 15:54:01,26.7
2025-05-20 15:57:52,26.69
2025-05-20 16:07:36,26.42
2025-05-20 16:10:58,26.38
2025-05-20 16:13:49,26.31
2025-05-20 16:14:40,26.33
2025-05-20 16:16:31,26.36
2025-05-20 16:17:01,26.35
2025-05-20 16:17:22,26.33
2025-05-20 16:18:52,26.31
2025-05-20 16:19:13,26.32
2025-05-20 16:24:25,26.28
2025-05-20 16:29:07,26.22
2025-05-20 16:32:19,26.17
2025-05-20 16:38:02,26.17
2025-05-20 17:12:15,26.58
2025-05-20 17:13:45,26.56
2025-05-20 17:25:50,26.26
2025-05-20 17:37:55,26.26
2025-05-20 17:41:57,26.22
2025-05-20 17:59:23,26.39
2025-05-20 18:13:39,26.91
2025-05-20 18:21:22,26.73
2025-05-20 18:21:42,26.73
2025-05-20 19:03:58,25.98
2025-05-20 19:20:45,25.91
2025-05-20 19:36:11,26.04
2025-05-20 19:53:38,25.68
2025-05-20 20:02:31,25.16
2025-05-20 20:21:09,25.17
2025-05-20 20:24:51,25.13
2025-05-20 20:43:38,25.25
2025-05-20 20:52:41,25.79
2025-05-20 20:56:43,26.35
2025-05-20 21:00:15,26.87
2025-05-20 21:16:41,26.35
2025-05-20 21:18:01,26.05
2025-05-20 21:19:12,25.8
2025-05-20 21:22:34,25.28
2025-05-20 21:28:57,24.78
2025-05-20 21:40:41,24.85
2025-05-20 21:54:47,25.41
2025-05-20 22:15:15,25.58
2025-05-20 22:19:07,25.91
2025-05-20 22:36:13,25.39
2025-05-20 22:40:05,24.87
2025-05-20 22:51:39,24.37
2025-05-20 23:12:27,24.53
2025-05-20 23:19:11,24.43
2025-05-21 00:05:58,24.83
2025-05-21 00:29:38,23.92
2025-05-21 01:05:42,24.13
2025-05-21 01:41:57,24.43
2025-05-21 01:59:23,24.53
2025-05-21 02:00:04,24.57
2025-05-21 02:08:18,25.03
2025-05-21 02:33:57,24.53
2025-05-21 02:40:30,24.01
2025-05-21 02:57:07,24.43
2025-05-21 03:00:29,24.55
2025-05-21 03:39:54,25.06
2025-05-21 03:57:10,25.14
2025-05-21 04:15:18,25.56
2025-05-21 04:23:51,25.05
2025-05-21 04:51:22,24.92
2025-05-21 04:55:24,24.94
2025-05-21 05:40:51,25.48
2025-05-21 05:48:44,24.97
2025-05-21 05:49:44,25.0
2025-05-21 06:12:44,24.78
2025-05-21 06:35:22,24.99
2025-05-21 06:45:56,25.52
2025-05-21 06:47:07,25.55
2025-05-21 06:52:20,26.02
2025-05-21 07:01:13,26.54
2025-05-21 07:06:35,26.67
2025-05-21 07:19:40,26.99
2025-05-21 07:30:14,27.12
2025-05-21 07:45:50,27.32
2025-05-21 07:47:01,27.33
2025-05-21 08:36:48,27.73
2025-05-21 08:36:49,27.73
2025-05-21 08:39:50,27.85
2025-05-21 09:15:12,28.04
2025-05-21 09:18:34,28.04
2025-05-21 09:34:00,28.14
2025-05-21 10:18:15,28.51
2025-05-21 10:31:40,28.55
2025-05-21 10:35:02,28.58
2025-05-21 10:55:29,28.7
2025-05-21 11:23:59,28.92
2025-05-21 11:31:02,29.0
2025-05-21 12:23:10,28.98
2025-05-21 12:26:32,28.4
2025-05-21 12:30:03,27.86
2025-05-21 12:35:15,27.34
2025-05-21 12:47:50,27.04
2025-05-21 12:59:14,27.08
2025-05-21 13:07:37,27.58
2025-05-21 13:16:21,28.1
2025-05-21 13:19:52,28.18
2025-05-21 13:29:56,28.61
2025-05-21 13:41:20,28.63
2025-05-21 13:53:15,28.77
2025-05-21 14:14:42,28.59
2025-05-21 14:20:04,28.09
2025-05-21 14:20:14,28.09
2025-05-21 14:28:38,27.57
2025-05-21 14:41:43,26.78
2025-05-21 14:47:56,26.21
2025-05-21 15:02:51,26.73
2025-05-21 15:14:16,27.23
2025-05-21 15:18:17,27.37
2025-05-21 15:52:10,27.82
2025-05-21 16:01:43,27.89
2025-05-21 16:06:25,27.34
2025-05-21 16:09:17,26.82
2025-05-21 16:09:47,26.81
2025-05-21 16:13:49,26.32
2025-05-21 16:22:43,25.81
2025-05-21 16:47:02,25.31
2025-05-21 16:56:46,25.51
2025-05-21 17:01:48,25.56
2025-05-21 17:07:41,25.58
2025-05-21 17:17:25,25.76
2025-05-21 17:44:44,25.94
2025-05-21 17:52:38,26.05
2025-05-21 17:57:50,26.17
2025-05-21 18:13:36,26.33
2025-05-21 18:53:11,26.46
2025-05-21 18:55:12,26.63
2025-05-21 18:57:53,27.01
2025-05-21 19:01:25,27.55
2025-05-21 19:05:06,28.06
2025-05-21 19:09:18,28.56
2025-05-21 19:14:20,29.07
2025-05-21 19:18:21,29.35
2025-05-21 19:25:14,29.85
2025-05-21 19:35:17,30.29
2025-05-21 19:50:12,30.79
2025-05-21 19:52:23,30.82
2025-05-21 20:01:17,31.04
2025-05-21 20:23:14,31.47
2025-05-21 20:36:08,31.57
2025-05-21 20:50:33,31.75
2025-05-21 20:50:44,31.76
2025-05-21 21:32:26,32.11
2025-05-21 21:36:48,32.15
2025-05-21 21:47:22,32.24
2025-05-21 21:55:35,32.29
2025-05-21 22:13:51,31.75
2025-05-21 22:15:21,31.23
2025-05-21 22:17:02,30.65
2025-05-21 22:18:53,30.14
2025-05-21 22:21:04,29.63
2025-05-21 22:25:06,29.08
2025-05-21 22:28:47,28.58
2025-05-21 22:37:10,29.1
2025-05-21 22:39:51,29.67
2025-05-21 22:43:23,30.19
2025-05-21 22:45:24,30.37
2025-05-21 22:47:55,30.71
2025-05-21 22:55:18,31.24
2025-05-21 23:14:04,31.76
2025-05-21 23:38:22,31.98
2025-05-21 23:43:04,32.04
2025-05-22 00:36:20,32.21
2025-05-22 00:50:35,32.28
2025-05-22 01:17:03,32.27
2025-05-22 01:26:37,32.28
2025-05-22 01:32:19,32.28
2025-05-22 02:25:35,32.31
2025-05-22 02:27:27,32.29
2025-05-22 02:40:51,32.32
2025-05-22 03:23:35,32.29
2025-05-22 04:08:39,32.27
2025-05-22 04:20:43,32.31
2025-05-22 04:41:00,32.22
2025-05-22 05:18:11,32.21
2025-05-22 05:27:14,32.18
2025-05-22 06:08:27,32.21
2025-05-22 06:10:28,32.15
2025-05-22 06:31:05,32.2
2025-05-22 07:08:27,32.13
2025-05-22 07:41:17,32.1
2025-05-22 08:01:24,32.07
2025-05-22 08:06:36,32.06
2025-05-22 08:23:12,31.83
2025-05-22 08:26:53,31.3
2025-05-22 08:29:14,30.79
2025-05-22 08:32:05,30.29
2025-05-22 08:35:37,29.78
2025-05-22 08:40:59,29.28
2025-05-22 08:47:51,28.77
2025-05-22 08:58:15,29.22
2025-05-22 08:58:46,29.32
2025-05-22 09:03:58,29.83
2025-05-22 09:10:00,30.34
2025-05-22 09:20:54,30.85
2025-05-22 09:30:07,30.68
2025-05-22 09:32:28,30.16
2025-05-22 09:34:19,29.64
2025-05-22 09:36:50,29.12
2025-05-22 09:39:31,28.61
2025-05-22 09:42:52,28.09
2025-05-22 09:46:24,27.57
2025-05-22 09:52:06,27.06
2025-05-22 09:55:07,26.89
2025-05-22 10:01:51,26.56
2025-05-22 10:36:03,27.06
2025-05-22 10:52:59,27.13
2025-05-22 10:57:31,27.19
2025-05-22 11:48:39,27.53
2025-05-22 11:53:01,27.47
2025-05-22 12:34:17,27.54
2025-05-22 12:45:41,27.51
2025-05-22 12:46:22,27.5
2025-05-22 12:59:46,27.51
2025-05-22 13:13:52,27.45
2025-05-22 13:29:48,27.53
2025-05-22 13:41:22,27.53
2025-05-22 14:01:59,27.55
2025-05-22 15:36:54,27.3
2025-05-22 15:43:57,27.48
2025-05-22 15:53:00,27.58
2025-05-22 16:00:03,27.64
2025-05-22 16:15:09,27.13
2025-05-22 16:34:56,26.81
2025-05-22 17:19:53,26.63
2025-05-22 17:27:56,26.61
2025-05-22 17:33:59,26.6
2025-05-22 17:46:34,26.74
2025-05-22 18:32:01,26.54
2025-05-22 18:57:40,26.47
2025-05-22 19:17:08,26.26
2025-05-22 19:26:32,26.42
2025-05-22 19:31:14,26.4
2025-05-22 20:06:37,26.91
2025-05-22 20:17:10,26.57
2025-05-22 20:22:02,26.26
2025-05-22 20:45:52,27.09
2025-05-22 20:48:43,27.62
2025-05-22 20:53:55,28.16
2025-05-22 21:12:22,28.32
2025-05-22 21:12:52,28.27
2025-05-22 21:20:05,28.17
2025-05-22 21:26:28,27.93
2025-05-22 21:50:56,27.69
2025-05-22 21:53:48,27.69
2025-05-22 21:55:59,27.61
2025-05-22 22:02:52,27.61
2025-05-22 22:07:33,27.88
2025-05-22 22:08:34,27.98
2025-05-22 22:16:27,28.38
2025-05-22 22:26:41,28.9
2025-05-22 22:34:04,29.42
2025-05-22 22:39:16,29.92
2025-05-22 22:50:09,29.97
2025-05-22 22:56:42,30.5
2025-05-22 23:02:54,30.67
2025-05-22 23:06:35,30.61
2025-05-22 23:12:28,30.16
2025-05-22 23:17:30,29.64
2025-05-22 23:30:45,29.21
2025-05-22 23:38:17,29.08
2025-05-22 23:51:12,29.01
2025-05-22 23:58:34,29.05
2025-05-23 00:04:37,29.0
2025-05-23 00:12:40,29.01
2025-05-23 00:34:48,29.1
2025-05-23 00:46:12,29.12
2025-05-23 00:46:22,29.12
2025-05-23 00:49:14,29.07
2025-05-23 00:49:24,29.07
2025-05-23 00:55:16,29.0
2025-05-23 00:56:27,28.97
2025-05-23 01:15:54,28.96
2025-05-23 01:16:54,28.94
2025-05-23 01:40:53,28.98
2025-05-23 01:46:55,28.93
2025-05-23 02:05:52,28.83
2025-05-23 02:06:22,28.86
2025-05-23 02:06:43,28.84
2025-05-23 02:17:17,28.76
2025-05-23 02:17:47,28.77
2025-05-23 02:18:18,28.77
2025-05-23 02:22:29,28.69
2025-05-23 02:39:35,28.59
2025-05-23 02:39:56,28.59
2025-05-23 02:40:46,28.56
2025-05-23 02:41:27,28.58
2025-05-23 02:51:11,28.52
2025-05-23 02:57:43,28.49
2025-05-23 02:57:53,28.48
2025-05-23 02:58:04,28.48
2025-05-23 02:58:24,28.48
2025-05-23 03:01:15,28.48
2025-05-23 03:01:36,28.49
2025-05-23 03:05:48,28.41
2025-05-23 03:06:08,28.42
2025-05-23 03:10:30,28.4
2025-05-23 03:10:40,28.38
2025-05-23 03:11:51,28.38
2025-05-23 03:12:31,28.34
2025-05-23 03:29:07,28.28
2025-05-23 03:29:27,28.34
