Time,Energy_Consumption(Wh)
2025-05-19 07:44:24,949470.0
2025-05-19 08:04:40,949601.0
2025-05-19 08:24:56,949706.0
2025-05-19 08:55:19,949735.0
2025-05-19 09:25:43,949822.0
2025-05-19 09:56:00,949897.0
2025-05-19 10:26:18,950013.0
2025-05-19 10:46:29,950153.0
2025-05-19 11:16:47,950255.0
2025-05-19 11:47:04,950296.0
2025-05-19 12:17:21,950307.0
2025-05-19 12:47:39,950318.0
2025-05-19 13:17:56,950389.0
2025-05-19 13:48:21,950454.0
2025-05-19 14:18:46,950522.0
2025-05-19 14:49:11,950627.0
2025-05-19 15:19:35,950710.0
2025-05-19 15:50:00,950778.0
2025-05-19 16:20:25,950885.0
2025-05-19 16:50:50,950954.0
2025-05-19 17:21:15,951028.0
2025-05-19 17:51:39,951122.0
2025-05-19 18:22:05,951200.0
2025-05-19 18:52:30,951270.0
2025-05-19 19:22:55,951370.0
2025-05-19 19:53:19,951439.0
2025-05-19 20:23:44,951544.0
2025-05-19 20:54:08,951608.0
2025-05-19 21:24:32,951670.0
2025-05-19 21:54:56,951747.0
2025-05-19 22:25:21,951809.0
2025-05-19 22:55:45,951870.0
2025-05-19 23:26:10,951946.0
2025-05-19 23:56:35,951956.0
2025-05-20 00:27:00,951956.0
2025-05-20 00:57:25,951956.0
2025-05-20 01:27:50,951956.0
2025-05-20 01:58:15,951956.0
2025-05-20 02:28:40,951956.0
2025-05-20 02:59:05,951956.0
2025-05-20 03:29:23,951956.0
2025-05-20 03:59:41,951956.0
2025-05-20 04:29:58,951956.0
2025-05-20 05:00:16,951956.0
2025-05-20 05:30:33,951956.0
2025-05-20 06:00:51,951956.0
2025-05-20 06:31:08,951956.0
2025-05-20 07:01:25,951956.0
2025-05-20 07:31:43,952142.0
2025-05-20 07:41:49,952250.0
2025-05-20 08:12:06,952338.0
2025-05-20 08:42:23,952395.0
2025-05-20 09:12:42,952523.0
2025-05-20 09:42:59,952617.0
2025-05-20 10:13:16,952712.0
2025-05-20 10:33:28,952860.0
2025-05-20 10:53:39,953039.0
2025-05-20 11:23:57,953109.0
2025-05-20 11:54:14,953120.0
2025-05-20 12:24:32,953158.0
2025-05-20 12:54:50,953224.0
2025-05-20 13:25:07,953307.0
2025-05-20 13:55:24,953372.0
2025-05-20 14:25:41,953456.0
2025-05-20 14:45:53,953579.0
2025-05-20 15:16:10,953687.0
2025-05-20 15:46:28,953781.0
2025-05-20 16:16:46,953873.0
2025-05-20 16:47:04,953961.0
2025-05-20 17:17:21,954017.0
2025-05-20 17:47:38,954073.0
2025-05-20 18:17:55,954143.0
2025-05-20 18:48:13,954225.0
2025-05-20 19:18:30,954281.0
2025-05-20 19:48:48,954336.0
2025-05-20 20:19:06,954406.0
2025-05-20 20:49:24,954462.0
2025-05-20 21:19:41,954518.0
2025-05-20 21:49:59,954588.0
2025-05-20 22:20:16,954644.0
2025-05-20 22:50:33,954726.0
2025-05-20 23:20:51,954784.0
2025-05-20 23:51:09,954841.0
2025-05-21 00:21:26,954912.0
2025-05-21 00:51:44,954969.0
2025-05-21 01:22:01,955026.0
2025-05-21 01:52:18,955097.0
2025-05-21 02:22:35,955153.0
2025-05-21 02:52:52,955190.0
2025-05-21 03:23:10,955190.0
2025-05-21 03:53:27,955190.0
2025-05-21 04:23:44,955190.0
2025-05-21 04:54:01,955190.0
2025-05-21 05:24:18,955190.0
2025-05-21 05:54:35,955190.0
2025-05-21 06:24:53,955190.0
2025-05-21 06:55:10,955190.0
2025-05-21 07:25:28,955190.0
2025-05-21 07:55:46,955190.0
2025-05-21 08:26:04,955190.0
2025-05-21 08:56:36,955190.0
2025-05-21 09:27:12,955190.0
2025-05-21 09:57:48,955190.0
2025-05-21 10:28:24,955190.0
2025-05-21 10:59:00,955190.0
2025-05-21 11:29:36,955190.0
2025-05-21 12:00:12,955190.0
2025-05-21 12:30:46,955258.0
2025-05-21 13:01:04,955340.0
2025-05-21 13:31:22,955410.0
2025-05-21 14:01:40,955496.0
2025-05-21 14:31:58,955637.0
2025-05-21 14:52:10,955825.0
2025-05-21 15:12:22,955986.0
2025-05-21 15:32:34,956187.0
2025-05-21 15:42:39,956294.0
2025-05-21 15:52:45,956400.0
2025-05-21 16:02:51,956507.0
2025-05-21 16:12:57,956612.0
2025-05-21 16:33:08,956784.0
2025-05-21 17:03:26,956917.0
2025-05-21 17:33:43,957022.0
2025-05-21 18:04:01,957125.0
2025-05-21 18:34:19,957240.0
2025-05-21 19:04:36,957296.0
2025-05-21 19:34:54,957296.0
2025-05-21 20:05:11,957296.0
2025-05-21 20:35:28,957296.0
2025-05-21 21:05:45,957296.0
2025-05-21 21:36:04,957296.0
2025-05-21 22:06:21,957296.0
2025-05-21 22:26:33,957513.0
2025-05-21 22:56:50,957579.0
2025-05-21 23:27:08,957579.0
2025-05-21 23:57:25,957579.0
2025-05-22 00:27:44,957579.0
2025-05-22 00:58:01,957579.0
2025-05-22 01:28:18,957579.0
2025-05-22 01:58:36,957579.0
2025-05-22 02:28:54,957579.0
2025-05-22 02:59:11,957579.0
2025-05-22 03:29:28,957579.0
2025-05-22 03:59:45,957579.0
2025-05-22 04:30:10,957579.0
2025-05-22 05:00:37,957579.0
2025-05-22 05:31:03,957579.0
2025-05-22 06:01:30,957579.0
2025-05-22 06:31:57,957579.0
2025-05-22 07:02:24,957579.0
2025-05-22 07:32:51,957579.0
2025-05-22 08:03:17,957579.0
2025-05-22 08:33:42,957720.0
2025-05-22 08:43:50,957854.0
2025-05-22 09:14:14,957953.0
2025-05-22 09:44:39,958161.0
2025-05-22 09:54:47,958294.0
2025-05-22 10:04:55,958426.0
2025-05-22 10:15:03,958555.0
2025-05-22 10:25:11,958675.0
2025-05-22 10:45:28,958821.0
2025-05-22 11:05:44,958944.0
2025-05-22 11:36:08,959006.0
2025-05-22 12:06:33,959067.0
2025-05-22 12:36:57,959143.0
2025-05-22 13:07:22,959205.0
2025-05-22 13:37:46,959267.0
2025-05-22 14:08:12,959346.0
2025-05-22 14:38:29,959482.0
2025-05-22 14:58:41,959648.0
2025-05-22 15:18:52,959817.0
2025-05-22 15:39:04,959963.0
2025-05-22 15:59:16,960109.0
2025-05-22 16:19:27,960255.0
2025-05-22 16:39:39,960400.0
2025-05-22 16:59:50,960542.0
2025-05-22 17:20:02,960681.0
2025-05-22 17:40:14,960814.0
2025-05-22 18:00:25,960946.0
2025-05-22 18:20:37,961072.0
2025-05-22 18:40:49,961198.0
2025-05-22 19:01:00,961321.0
2025-05-22 19:21:12,961440.0
2025-05-22 19:41:23,961560.0
2025-05-22 20:01:35,961675.0
2025-05-22 20:31:53,961786.0
2025-05-22 21:02:10,961855.0
2025-05-22 21:22:22,962042.0
2025-05-22 21:32:28,962144.0
2025-05-22 21:42:34,962248.0
2025-05-22 21:52:40,962352.0
2025-05-22 22:22:57,962429.0
2025-05-22 22:53:14,962429.0
2025-05-22 23:23:32,962506.0
2025-05-22 23:53:50,962506.0
2025-05-23 00:24:07,962506.0
2025-05-23 00:54:25,962506.0
2025-05-23 01:24:42,962506.0
2025-05-23 01:55:01,962506.0
2025-05-23 02:25:19,962506.0
2025-05-23 02:55:36,962506.0
2025-05-23 03:25:53,962506.0
2025-05-23 03:56:11,962506.0
2025-05-23 04:26:28,962506.0
2025-05-23 04:56:46,962506.0
2025-05-23 05:27:03,962506.0
2025-05-23 05:57:21,962506.0
2025-05-23 06:27:40,962506.0
2025-05-23 06:57:57,962506.0
2025-05-23 07:28:14,962506.0
2025-05-23 07:58:33,962506.0
2025-05-23 08:28:50,962506.0
2025-05-23 08:59:07,962506.0
2025-05-23 09:29:25,962506.0
2025-05-23 09:59:42,962578.0
2025-05-23 10:30:00,962631.0
2025-05-23 11:00:17,962659.0
2025-05-23 11:30:35,962659.0
2025-05-23 12:00:53,962659.0
2025-05-23 12:31:10,962659.0
2025-05-23 13:01:28,962659.0
2025-05-23 13:31:46,962659.0
2025-05-23 14:02:04,962664.0
2025-05-23 14:32:21,962733.0
2025-05-23 15:02:38,962749.0
2025-05-23 15:32:55,962760.0
2025-05-23 16:03:13,962771.0
2025-05-23 16:33:31,962782.0
2025-05-23 17:03:48,962806.0
2025-05-23 17:34:06,962860.0
2025-05-23 18:04:23,962928.0
2025-05-23 18:34:41,962938.0
2025-05-23 19:04:58,962952.0
2025-05-23 19:35:16,963022.0
2025-05-23 20:05:33,963077.0
2025-05-23 20:35:51,963084.0
2025-05-23 21:06:08,963093.0
2025-05-23 21:36:26,963093.0
2025-05-23 22:06:44,963093.0
2025-05-23 22:37:01,963093.0
2025-05-23 23:07:18,963093.0
2025-05-23 23:37:36,963093.0
2025-05-24 00:07:53,963093.0
2025-05-24 00:38:11,963093.0
2025-05-24 01:08:28,963093.0
2025-05-24 01:38:46,963093.0
2025-05-24 02:09:03,963093.0
2025-05-24 02:39:21,963093.0
2025-05-24 03:09:39,963093.0
2025-05-24 03:39:56,963093.0
2025-05-24 04:10:14,963093.0
2025-05-24 04:40:31,963093.0
2025-05-24 05:10:49,963093.0
2025-05-24 05:41:07,963093.0
2025-05-24 06:11:24,963093.0
2025-05-24 06:41:41,963093.0
2025-05-24 07:11:59,963093.0
2025-05-24 07:42:17,963093.0
2025-05-24 08:12:35,963093.0
2025-05-24 08:42:52,963093.0
2025-05-24 09:13:11,963093.0
2025-05-24 09:43:28,963093.0
2025-05-24 10:13:46,963093.0
2025-05-24 10:44:04,963093.0
2025-05-24 11:14:21,963093.0
2025-05-24 11:44:39,963093.0
2025-05-24 12:14:56,963093.0
2025-05-24 12:45:13,963093.0
2025-05-24 13:15:31,963093.0
2025-05-24 13:45:49,963093.0
2025-05-24 14:16:06,963155.0
2025-05-24 14:46:24,963217.0
2025-05-24 15:16:41,963293.0
2025-05-24 15:46:58,963354.0
2025-05-24 16:17:16,963415.0
2025-05-24 16:47:33,963490.0
2025-05-24 17:17:51,963550.0
2025-05-24 17:48:09,963609.0
2025-05-24 18:18:27,963694.0
2025-05-24 18:48:45,963765.0
2025-05-24 19:19:02,963825.0
2025-05-24 19:49:20,963883.0
2025-05-24 20:19:37,963954.0
2025-05-24 20:49:55,964011.0
2025-05-24 21:20:13,964068.0
2025-05-24 21:50:30,964138.0
2025-05-24 22:20:48,964201.0
2025-05-24 22:51:05,964212.0
2025-05-24 23:21:23,964240.0
2025-05-24 23:51:40,964294.0
