Time,Indoor_temperature
2025-05-29 03:35:51,25.35
2025-05-29 04:00:41,25.21
2025-05-29 05:06:07,24.97
2025-05-29 05:46:23,24.86
2025-05-29 05:53:57,24.86
2025-05-29 06:07:02,24.82
2025-05-29 06:38:55,24.78
2025-05-29 06:54:31,24.76
2025-05-29 07:24:13,24.79
2025-05-29 07:31:16,24.82
2025-05-29 08:43:56,25.32
2025-05-29 09:22:41,25.7
2025-05-29 09:25:33,25.83
2025-05-29 10:19:14,26.21
2025-05-29 10:41:02,25.32
2025-05-29 11:05:43,24.06
2025-05-29 11:09:55,24.1
2025-05-29 11:51:22,23.99
2025-05-29 12:04:17,24.12
2025-05-29 12:30:08,24.26
2025-05-29 12:39:32,24.76
2025-05-29 12:50:37,25.27
2025-05-29 12:58:00,25.39
2025-05-29 13:03:02,25.49
2025-05-29 13:29:23,25.83
2025-05-29 13:38:26,25.32
2025-05-29 13:50:51,24.82
2025-05-29 13:55:24,24.72
2025-05-29 14:02:47,24.31
2025-05-29 14:23:25,24.83
2025-05-29 14:26:47,25.34
2025-05-29 14:27:58,25.84
2025-05-29 14:41:43,26.38
2025-05-29 14:46:55,26.6
2025-05-29 14:51:28,26.88
2025-05-29 14:58:41,26.92
2025-05-29 15:19:09,26.95
2025-05-29 15:30:53,26.44
2025-05-29 15:42:58,26.17
2025-05-29 15:53:13,26.15
2025-05-29 16:11:50,25.65
2025-05-29 16:36:40,26.39
2025-05-29 16:40:01,26.31
2025-05-29 16:51:06,25.88
2025-05-29 17:15:56,25.51
2025-05-29 17:33:12,25.27
2025-05-29 17:36:04,25.31
2025-05-29 17:58:43,25.79
2025-05-29 18:26:44,26.38
2025-05-29 19:24:37,25.8
2025-05-29 20:01:22,25.45
2025-05-29 20:15:47,25.58
2025-05-29 20:35:05,25.61
2025-05-29 20:54:43,25.79
2025-05-29 21:05:27,26.31
2025-05-29 21:09:19,26.81
2025-05-29 21:10:10,26.8
2025-05-29 21:21:24,27.34
2025-05-29 21:28:27,26.81
2025-05-29 21:38:11,26.31
2025-05-29 21:48:25,26.84
2025-05-29 21:49:46,27.36
2025-05-29 21:56:19,26.84
2025-05-29 22:01:11,26.61
2025-05-29 22:10:15,26.99
2025-05-29 22:17:58,27.54
2025-05-29 22:22:50,27.29
2025-05-29 22:32:54,26.78
2025-05-29 22:39:17,26.24
2025-05-29 22:52:12,25.72
2025-05-29 22:59:15,25.41
2025-05-29 23:12:01,25.21
2025-05-29 23:18:14,25.72
2025-05-29 23:22:36,26.22
2025-05-29 23:28:18,26.74
2025-05-29 23:35:41,27.25
2025-05-29 23:48:06,27.75
2025-05-29 23:54:18,27.86
2025-05-30 00:16:07,28.2
2025-05-30 00:44:48,28.34
2025-05-30 00:57:23,28.41
2025-05-30 01:10:18,28.44
2025-05-30 01:36:38,28.42
2025-05-30 01:41:40,28.45
2025-05-30 02:34:00,28.4
2025-05-30 03:34:13,28.31
2025-05-30 03:45:37,28.3
2025-05-30 04:12:38,28.2
2025-05-30 04:30:35,28.16
2025-05-30 05:24:15,28.0
2025-05-30 05:48:25,28.0
2025-05-30 06:15:36,27.91
2025-05-30 07:02:13,27.81
2025-05-30 07:13:08,27.85
2025-05-30 07:41:09,27.89
2025-05-30 08:04:38,27.99
2025-05-30 08:29:58,28.41
2025-05-30 08:46:54,27.86
2025-05-30 08:49:46,27.36
2025-05-30 08:52:27,26.85
2025-05-30 08:56:09,26.33
2025-05-30 09:00:21,25.81
2025-05-30 09:01:52,25.63
2025-05-30 09:05:44,25.27
2025-05-30 09:16:49,24.76
2025-05-30 09:53:04,25.13
2025-05-30 09:56:56,25.18
2025-05-30 10:32:42,25.37
2025-05-30 10:45:27,25.52
2025-05-30 10:54:01,25.45
2025-05-30 11:08:08,25.83
2025-05-30 11:40:11,25.98
2025-05-30 11:50:55,25.87
2025-05-30 11:59:09,25.72
2025-05-30 12:08:54,25.95
2025-05-30 12:25:00,26.33
2025-05-30 12:39:36,26.11
2025-05-30 12:41:37,26.11
2025-05-30 13:04:57,26.19
2025-05-30 13:22:04,26.5
2025-05-30 13:32:58,26.82
2025-05-30 13:36:40,26.84
2025-05-30 14:05:22,26.71
2025-05-30 14:09:33,26.21
2025-05-30 14:14:05,25.69
2025-05-30 14:20:48,25.17
2025-05-30 14:29:22,25.03
2025-05-30 14:30:33,24.99
2025-05-30 14:46:10,24.97
2025-05-30 15:21:15,25.05
2025-05-30 15:28:19,25.56
2025-05-30 15:30:40,26.08
2025-05-30 15:42:24,25.84
2025-05-30 15:56:30,25.61
2025-05-30 16:21:30,25.25
2025-05-30 16:38:58,25.32
2025-05-30 17:05:19,25.84
2025-05-30 17:13:12,26.07
2025-05-30 17:22:46,26.36
2025-05-30 17:46:26,25.86
2025-05-30 18:05:43,25.61
2025-05-30 18:16:18,25.61
2025-05-30 18:17:39,25.68
2025-05-30 18:41:18,26.19
2025-05-30 18:59:56,26.66
2025-05-30 19:01:17,26.73
2025-05-30 19:17:13,26.22
2025-05-30 19:29:08,25.72
2025-05-30 19:40:53,25.66
2025-05-30 19:41:13,25.84
2025-05-30 19:51:28,25.62
2025-05-30 20:17:29,26.36
2025-05-30 20:28:33,25.86
2025-05-30 20:43:59,25.59
2025-05-30 20:55:24,26.38
2025-05-30 21:06:19,26.58
2025-05-30 21:28:08,26.58
2025-05-30 21:38:52,26.47
2025-05-30 21:42:24,26.39
2025-05-30 22:12:56,26.21
2025-05-30 22:25:21,26.18
2025-05-30 22:35:25,26.61
2025-05-30 22:36:06,26.7
2025-05-30 22:57:05,27.25
2025-05-30 23:06:18,27.76
2025-05-30 23:18:23,28.3
2025-05-30 23:30:48,28.61
2025-05-30 23:38:51,28.72
