Time,Indoor_temperature
2025-05-28 21:26:14,25.33
2025-05-28 21:36:19,25.19
2025-05-28 21:41:42,25.22
2025-05-28 21:47:55,25.15
2025-05-28 21:55:28,25.06
2025-05-28 22:12:16,25.01
2025-05-28 22:44:31,25.12
2025-05-28 22:53:15,25.19
2025-05-28 23:43:47,25.37
2025-05-29 00:25:06,25.46
2025-05-29 00:35:41,25.46
2025-05-29 00:56:10,25.48
2025-05-29 01:32:16,25.43
2025-05-29 01:42:41,25.48
2025-05-29 02:05:11,25.46
2025-05-29 02:24:10,25.43
2025-05-29 02:51:32,25.44
2025-05-29 03:18:35,25.3
2025-05-29 04:13:50,24.96
2025-05-29 04:15:21,24.94
2025-05-29 05:07:14,24.84
2025-05-29 05:18:40,24.87
2025-05-29 05:56:57,24.79
2025-05-29 05:59:08,24.77
2025-05-29 06:11:04,24.74
2025-05-29 06:50:42,24.73
2025-05-29 06:55:45,24.73
2025-05-29 07:17:05,24.78
2025-05-29 07:48:39,25.05
2025-05-29 08:01:35,24.88
2025-05-29 08:31:19,25.4
2025-05-29 08:46:56,25.57
2025-05-29 08:49:58,25.68
2025-05-29 09:35:47,26.19
2025-05-29 09:42:30,26.27
2025-05-29 10:30:11,26.38
2025-05-29 10:36:44,26.13
2025-05-29 10:38:06,25.86
2025-05-29 10:42:18,25.33
2025-05-29 10:51:32,24.82
2025-05-29 11:19:05,24.84
2025-05-29 11:34:01,24.81
2025-05-29 11:57:53,24.7
2025-05-29 12:26:56,24.79
2025-05-29 12:31:09,24.75
2025-05-29 12:47:36,25.27
2025-05-29 13:00:32,25.48
2025-05-29 13:18:00,25.63
2025-05-29 13:24:03,25.65
2025-05-29 13:51:35,25.3
2025-05-29 14:10:13,24.94
2025-05-29 14:16:27,25.01
2025-05-29 14:24:51,25.51
2025-05-29 14:38:27,25.89
2025-05-29 14:51:53,26.43
2025-05-29 15:00:37,26.47
2025-05-29 15:00:47,26.47
2025-05-29 15:19:56,26.34
2025-05-29 15:33:11,25.82
2025-05-29 15:53:10,25.41
2025-05-29 15:59:34,25.6
2025-05-29 16:22:24,25.77
2025-05-29 16:42:53,25.79
2025-05-29 16:47:15,25.77
2025-05-29 17:20:30,25.93
2025-05-29 17:34:26,25.86
2025-05-29 17:44:21,26.13
2025-05-29 17:59:37,26.38
2025-05-29 18:37:44,26.61
2025-05-29 18:59:13,26.52
2025-05-29 19:16:11,26.0
2025-05-29 19:29:47,25.91
2025-05-29 20:13:26,25.5
2025-05-29 20:25:41,25.37
2025-05-29 20:43:20,25.56
2025-05-29 21:01:08,25.65
2025-05-29 21:23:37,25.67
2025-05-29 21:35:44,25.41
2025-05-29 22:12:50,25.33
2025-05-29 22:18:42,25.3
2025-05-29 23:13:37,25.67
2025-05-29 23:14:58,25.64
2025-05-29 23:21:01,26.24
2025-05-29 23:28:04,26.76
2025-05-29 23:38:49,27.28
2025-05-30 00:00:28,27.79
2025-05-30 00:09:02,27.87
2025-05-30 00:22:28,28.03
2025-05-30 00:52:01,28.11
2025-05-30 01:05:46,28.14
2025-05-30 01:11:50,28.17
2025-05-30 01:39:41,28.08
2025-05-30 02:05:42,28.1
2025-05-30 03:02:46,28.02
2025-05-30 03:47:25,27.89
2025-05-30 04:00:01,27.89
2025-05-30 04:10:56,27.87
2025-05-30 04:59:56,27.73
2025-05-30 05:47:06,27.58
2025-05-30 05:50:38,27.58
2025-05-30 06:48:12,27.44
2025-05-30 06:57:07,27.47
2025-05-30 07:28:30,27.97
2025-05-30 07:40:45,27.82
2025-05-30 07:44:47,27.83
2025-05-30 08:24:24,28.35
2025-05-30 08:43:42,28.45
2025-05-30 08:45:44,27.82
2025-05-30 08:47:35,27.28
2025-05-30 08:50:27,26.78
2025-05-30 08:54:19,26.27
2025-05-30 09:00:01,25.72
2025-05-30 09:06:34,25.19
2025-05-30 09:38:59,25.32
2025-05-30 09:42:11,25.19
2025-05-30 10:23:30,24.98
2025-05-30 10:29:53,24.87
2025-05-30 10:42:59,25.19
2025-05-30 11:05:19,25.54
2025-05-30 11:24:07,25.57
2025-05-30 11:37:24,25.51
2025-05-30 11:58:43,25.53
2025-05-30 12:09:39,25.85
2025-05-30 12:14:41,25.95
2025-05-30 12:20:34,25.75
2025-05-30 12:39:12,25.61
2025-05-30 12:59:11,25.71
2025-05-30 13:06:35,25.68
2025-05-30 13:21:52,25.6
2025-05-30 13:37:19,25.75
2025-05-30 13:58:59,25.25
2025-05-30 14:03:11,25.46
2025-05-30 14:24:21,24.87
2025-05-30 14:36:47,24.78
2025-05-30 14:53:15,24.95
2025-05-30 15:03:09,24.98
2025-05-30 15:08:12,24.99
2025-05-30 15:36:45,24.85
2025-05-30 15:51:12,24.85
2025-05-30 16:01:57,24.67
2025-05-30 16:32:31,24.47
2025-05-30 16:53:41,24.66
2025-05-30 16:58:23,24.63
2025-05-30 17:09:59,25.18
2025-05-30 17:35:50,25.68
2025-05-30 17:55:49,25.18
2025-05-30 17:58:51,25.16
2025-05-30 18:21:51,25.68
2025-05-30 18:55:16,25.79
2025-05-30 19:12:14,26.19
2025-05-30 19:24:09,25.68
2025-05-30 19:49:00,25.26
2025-05-30 19:56:44,25.19
2025-05-30 20:03:07,25.23
2025-05-30 20:44:15,25.18
2025-05-30 20:48:08,25.2
2025-05-30 20:54:01,25.75
2025-05-30 20:57:23,25.23
2025-05-30 21:01:55,24.7
2025-05-30 21:06:47,24.39
2025-05-30 21:32:49,23.88
2025-05-30 21:38:32,23.87
2025-05-30 21:42:14,23.83
2025-05-30 22:10:58,24.29
2025-05-30 22:19:12,24.79
2025-05-30 22:34:39,24.69
2025-05-30 22:38:52,24.56
2025-05-30 22:46:25,24.47
2025-05-30 22:50:18,25.02
2025-05-30 22:53:29,25.53
2025-05-30 22:57:11,26.03
2025-05-30 23:00:53,26.54
2025-05-30 23:06:06,27.06
2025-05-30 23:13:49,27.56
2025-05-30 23:25:44,28.08
2025-05-30 23:28:16,28.15
2025-05-30 23:39:00,28.45
